Index;ZCF.Close;ZCF.Volume;ZCF.Adjusted
10/05/2021;748;814;748
11/05/2021;759.5;404;759.5
12/05/2021;757.5;328;757.5
13/05/2021;719;307;719
14/05/2021;685;313038;685
17/05/2021;652.5;185347;652.5
18/05/2021;658.25;161908;658.25
19/05/2021;658.25;136686;658.25
20/05/2021;664.5;119730;664.5
21/05/2021;659.5;109618;659.5
24/05/2021;657.25;106865;657.25
25/05/2021;620.25;211650;620.25
26/05/2021;624.5;182610;624.5
27/05/2021;664.5;160605;664.5
28/05/2021;656.75;150329;656.75
01/06/2021;688.75;163972;688.75
02/06/2021;675;163861;675
03/06/2021;662;166363;662
04/06/2021;682.75;142300;682.75
07/06/2021;679.25;254039;679.25
08/06/2021;680;224000;680
09/06/2021;690.75;214261;690.75
10/06/2021;699;256320;699
11/06/2021;684.5;233946;684.5
14/06/2021;659.25;159570;659.25
15/06/2021;667.5;176454;667.5
16/06/2021;673;169908;673
17/06/2021;633;192026;633
18/06/2021;655.25;184523;655.25
21/06/2021;659.25;127442;659.25
22/06/2021;659.75;145930;659.75
23/06/2021;664.25;127090;664.25
24/06/2021;653.25;143749;653.25
25/06/2021;636.5;123016;636.5
28/06/2021;675.5;83833;675.5
29/06/2021;694.5;58727;694.5
30/06/2021;720;18226;720
01/07/2021;719.75;4706;719.75
02/07/2021;697.25;4751;697.25
06/07/2021;656;1707;656
07/07/2021;652.5;590;652.5
08/07/2021;638;497;638
09/07/2021;629.75;530;629.75
12/07/2021;669.25;431;669.25
13/07/2021;677;329;677
14/07/2021;683;88996;683
15/07/2021;564.25;69356;564.25
16/07/2021;556;83019;556
19/07/2021;556;67343;556
20/07/2021;571.75;77004;571.75
21/07/2021;571.75;78998;571.75
22/07/2021;564.5;81023;564.5
23/07/2021;547.25;81447;547.25
26/07/2021;549.75;72948;549.75
27/07/2021;548.75;67236;548.75
28/07/2021;549.25;62378;549.25
29/07/2021;558;71556;558
30/07/2021;547;65198;547
02/08/2021;558.75;83836;558.75
03/08/2021;550.5;95208;550.5
04/08/2021;545.75;70049;545.75
05/08/2021;555.75;92967;555.75
06/08/2021;555;142762;555
09/08/2021;550.25;144339;550.25
10/08/2021;549.25;143634;549.25
11/08/2021;556.25;184260;556.25
12/08/2021;567;247372;567
13/08/2021;568.25;97466;568.25
16/08/2021;564.75;60693;564.75
17/08/2021;558.25;67739;558.25
18/08/2021;561.75;64048;561.75
19/08/2021;550;90493;550
20/08/2021;538.75;83003;538.75
23/08/2021;538;50271;538
24/08/2021;544.5;82653;544.5
25/08/2021;551.25;80083;551.25
26/08/2021;552.75;73859;552.75
27/08/2021;558;107357;558
30/08/2021;540.25;73569;540.25
31/08/2021;534;8135;534
01/09/2021;515.5;5192;515.5
02/09/2021;516.25;1319;516.25
03/09/2021;508;967;508
07/09/2021;495.75;734;495.75
08/09/2021;498.25;451;498.25
09/09/2021;496;164;496
10/09/2021;502.75;370;502.75
13/09/2021;496.75;313;496.75
14/09/2021;503;114271;503
15/09/2021;533.5;152827;533.5
16/09/2021;529.5;118905;529.5
17/09/2021;527.25;109533;527.25
20/09/2021;521.75;125356;521.75
21/09/2021;517;119145;517
22/09/2021;525.5;112326;525.5
23/09/2021;529.25;95990;529.25
24/09/2021;526.75;93098;526.75
27/09/2021;539.5;144946;539.5
28/09/2021;532.5;125830;532.5
29/09/2021;539;107220;539
30/09/2021;536.75;222135;536.75
01/10/2021;541.5;135599;541.5
04/10/2021;540.75;132923;540.75
05/10/2021;537.5;119598;537.5
06/10/2021;532.25;126943;532.25
07/10/2021;534;104997;534
08/10/2021;530.5;95481;530.5
11/10/2021;533;104166;533
12/10/2021;522.5;196596;522.5
13/10/2021;512.25;203330;512.25
14/10/2021;516.75;140335;516.75
15/10/2021;525.75;130243;525.75
18/10/2021;532.75;119583;532.75
19/10/2021;530.25;119081;530.25
20/10/2021;539.25;129884;539.25
21/10/2021;532.25;119388;532.25
22/10/2021;538;109345;538
25/10/2021;538;107050;538
26/10/2021;543.5;146995;543.5
27/10/2021;557.25;241141;557.25
28/10/2021;562.75;164258;562.75
29/10/2021;568.25;135195;568.25
01/11/2021;579;197409;579
02/11/2021;573;174067;573
03/11/2021;564;149892;564
04/11/2021;559.25;149483;559.25
05/11/2021;553;192123;553
08/11/2021;551.5;166976;551.5
09/11/2021;554.75;246899;554.75
10/11/2021;569.25;209267;569.25
11/11/2021;569.5;264523;569.5
12/11/2021;577.25;163539;577.25
15/11/2021;576.5;128056;576.5
16/11/2021;571;137344;571
17/11/2021;575.25;185381;575.25
18/11/2021;573;171416;573
19/11/2021;570.75;130524;570.75
22/11/2021;576.75;172298;576.75
23/11/2021;580.5;179297;580.5
24/11/2021;579.75;265928;579.75
25/11/2021;NA;NA;NA
26/11/2021;586.75;180220;586.75
29/11/2021;581;158234;581
30/11/2021;567;24986;567
01/12/2021;572;6270;572
02/12/2021;577;6237;577
03/12/2021;586;3442;586
06/12/2021;583.5;2208;583.5
07/12/2021;586.25;1887;586.25
08/12/2021;584.75;2372;584.75
09/12/2021;588.5;2082;588.5
10/12/2021;588.5;862;588.5
13/12/2021;584.25;927;584.25
14/12/2021;588.75;117292;588.75
15/12/2021;585.75;138521;585.75
16/12/2021;591.25;101262;591.25
17/12/2021;593.25;129569;593.25
20/12/2021;591;106042;591
21/12/2021;598.25;119312;598.25
22/12/2021;602.5;154966;602.5
23/12/2021;605.75;108565;605.75
27/12/2021;614.75;123211;614.75
28/12/2021;604.75;134208;604.75
29/12/2021;605.5;117570;605.5
30/12/2021;596;122776;596
31/12/2021;593.25;69868;593.25
03/01/2022;589.25;146023;589.25
04/01/2022;609.5;210268;609.5
05/01/2022;602.25;148499;602.25
06/01/2022;603.75;151442;603.75
07/01/2022;606.75;140371;606.75
10/01/2022;599.75;135265;599.75
11/01/2022;601;128305;601
12/01/2022;599;181633;599
13/01/2022;587.5;186546;587.5
14/01/2022;596.25;140634;596.25
18/01/2022;599.5;141742;599.5
19/01/2022;610.5;179943;610.5
20/01/2022;611;127683;611
21/01/2022;616.25;187471;616.25
24/01/2022;621;194809;621
25/01/2022;620;298396;620
26/01/2022;627;172723;627
27/01/2022;625.25;151696;625.25
28/01/2022;636;188658;636
31/01/2022;626;243891;626
01/02/2022;634.75;196298;634.75
02/02/2022;622.5;275662;622.5
03/02/2022;616.75;215871;616.75
04/02/2022;620.5;181430;620.5
07/02/2022;635.25;232607;635.25
08/02/2022;632.25;200583;632.25
09/02/2022;646.75;320406;646.75
10/02/2022;641.75;372991;641.75
11/02/2022;651;243969;651
14/02/2022;655.75;144923;655.75
15/02/2022;638;177958;638
16/02/2022;647;126554;647
17/02/2022;650;121279;650
18/02/2022;654.25;154047;654.25
22/02/2022;674.75;168824;674.75
23/02/2022;683.75;154730;683.75
24/02/2022;695;161611;695
25/02/2022;659.5;94802;659.5
28/02/2022;697.5;15651;697.5
01/03/2022;739.75;7258;739.75
02/03/2022;739;3350;739
03/03/2022;751.25;3447;751.25
04/03/2022;756.5;2186;756.5
07/03/2022;749.25;1309;749.25
08/03/2022;754.5;547;754.5
09/03/2022;735;188;735
10/03/2022;757.75;74;757.75
11/03/2022;764.5;233;764.5
14/03/2022;728.25;104100;728.25
15/03/2022;758;89348;758
16/03/2022;730;106537;730
17/03/2022;754.5;90267;754.5
18/03/2022;741.75;84411;741.75
21/03/2022;756.25;93775;756.25
22/03/2022;753;104191;753
23/03/2022;757.75;112399;757.75
24/03/2022;748.25;100951;748.25
25/03/2022;754;73846;754
28/03/2022;748.5;89177;748.5
29/03/2022;726.25;180171;726.25
30/03/2022;738;109719;738
31/03/2022;748.75;173737;748.75
01/04/2022;735;155927;735
04/04/2022;750.5;112649;750.5
05/04/2022;759.75;123890;759.75
06/04/2022;756.5;110915;756.5
07/04/2022;757.75;149456;757.75
08/04/2022;768.75;170872;768.75
11/04/2022;764.5;170234;764.5
12/04/2022;776.25;154266;776.25
13/04/2022;783.5;182922;783.5
14/04/2022;790.25;108878;790.25
18/04/2022;813.25;114979;813.25
19/04/2022;804;133531;804
20/04/2022;815.75;128911;815.75
21/04/2022;799.25;128911;799.25
