id;member_id;loan_amnt;funded_amnt;funded_amnt_inv;term;int_rate;installment;grade;sub_grade;annual_inc;verification_status;issue_d;loan_status;pymnt_plan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65672013;70304743;23300;23300;23300;60 months;15.41;559.34;D;D1;53000;Source Verified;nov/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19076244;21278954;20000;20000;20000;36 months;11.67;661.14;B;B4;65000;Source Verified;jun/14;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1475379;1732704;12375;12375;12375;36 months;15.8;433.85;C;C3;52000;Source Verified;Aug-2012;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9056893;10868898;12000;12000;12000;60 months;17.1;298.88;C;C5;45000;Source Verified;nov/13;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59492895;63426672;9000;9000;9000;36 months;7.89;281.58;A;A5;60000;Source Verified;Sep-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56864322;60577044;7000;7000;7000;36 months;10.99;229.14;B;B4;92000;Verified;jul/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60942704;64984518;16000;16000;16000;60 months;16.55;393.79;D;D2;84000;Verified;Sep-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44015940;47032670;21000;21000;21000;60 months;14.65;495.74;C;C5;128000;Source Verified;mar/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62225220;66421934;7000;7000;7000;36 months;10.99;229.14;B;B4;51542.4;Source Verified;Oct-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39739191;42562908;16000;16000;16000;60 months;15.59;385.62;D;D1;92000;Source Verified;jan/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66435524;71151362;30000;30000;30000;60 months;16.99;745.42;D;D3;150000;Source Verified;Dec-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44199929;47236645;17850;17850;17850;60 months;13.99;415.25;C;C4;54000;Source Verified;Apr-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59471139;63404851;10000;10000;10000;36 months;11.53;329.91;B;B5;75000;Verified;Sep-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38547168;41330988;15000;15000;15000;60 months;12.39;336.64;C;C1;90000;Source Verified;jan/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6205030;7687169;30000;30000;30000;36 months;13.05;1011.55;B;B5;125000;Source Verified;jul/13;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38615829;41399623;8000;8000;8000;36 months;11.99;265.68;B;B5;72000;Not Verified;jan/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6698930;8301213;16000;16000;16000;36 months;9.99;516.2;B;B1;67068;Not Verified;Sep-2013;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66514563;71240407;6000;6000;6000;36 months;13.67;204.11;C;C4;40000;Source Verified;Dec-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623685;1895929;10000;10000;9925;36 months;17.77;360.38;D;D1;38400;Source Verified;Oct-2012;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60545969;64566710;14000;14000;14000;60 months;9.17;291.78;B;B2;65000;Not Verified;Sep-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46703319;49851070;12000;12000;12000;36 months;12.69;402.54;C;C2;24000;Verified;Apr-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39739315;42563032;16400;16400;16400;36 months;12.99;552.51;C;C2;67000;Source Verified;jan/15;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12636426;14638588;30000;30000;30000;60 months;18.25;765.89;D;D3;143762;Verified;mar/14;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65364691;69951479;14000;14000;14000;36 months;10.99;458.28;B;B4;110000;Verified;nov/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16403147;18485589;4000;4000;4000;36 months;14.99;138.65;C;C5;60000;Not Verified;May-2014;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9204637;11026780;28750;28750;28750;36 months;13.67;978.01;B;B5;140000;Source Verified;Dec-2013;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19306532;21509305;16000;16000;16000;36 months;9.17;510.07;B;B1;66000;Not Verified;jun/14;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66270322;70995038;14000;14000;14000;60 months;10.64;301.89;B;B4;75000;Not Verified;Dec-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65653692;70286467;17000;17000;17000;36 months;7.89;531.86;A;A5;250000;Source Verified;Dec-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22313524;24636211;15000;15000;15000;36 months;8.39;472.75;A;A5;111500;Source Verified;jul/14;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59082682;62970480;22500;22500;22500;36 months;12.29;750.45;C;C1;80000;Source Verified;Sep-2015;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19796545;22019302;14000;14000;13975;36 months;8.39;441.24;A;A5;70000;Not Verified;jul/14;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10766253;12658332;15000;15000;15000;36 months;14.98;519.84;C;C3;65000;Source Verified;Feb-2014;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50436003;53815747;12000;12000;12000;36 months;12.29;400.24;C;C1;62000;Not Verified;May-2015;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49363132;52681844;24000;24000;24000;36 months;7.26;743.91;A;A4;115000;Source Verified;May-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27600713;30103802;24000;24000;24000;36 months;6.03;730.46;A;A1;135000;Source Verified;Oct-2014;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44865530;47943259;10000;10000;10000;36 months;12.69;335.45;C;C2;92000;Not Verified;Apr-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57763719;61516480;35000;35000;35000;60 months;19.19;911.59;E;E3;165000;Source Verified;Aug-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47857115;51095827;16800;16800;16800;60 months;12.29;376.18;C;C1;99000;Source Verified;May-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48535477;51784239;24000;24000;24000;60 months;18.25;612.72;E;E1;53000;Source Verified;May-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65986020;70680790;13475;13475;13475;60 months;19.99;356.94;E;E4;37000;Verified;Dec-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58603818;62444586;16800;16800;16800;36 months;11.53;554.24;B;B5;48000;Not Verified;Aug-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42934257;45930975;11775;11775;11775;36 months;12.29;392.74;C;C1;125000;Not Verified;mar/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1167844;1409060;4000;4000;4000;36 months;10.74;130.47;B;B2;38400;Source Verified;mar/12;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66390187;71114901;17725;17725;17725;36 months;9.76;569.95;B;B3;150000;Source Verified;Dec-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58281312;62100705;21000;21000;21000;36 months;9.99;677.52;B;B3;104000;Source Verified;Aug-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63888770;68319522;26000;26000;25900;60 months;16.55;639.9;D;D2;68000;Source Verified;nov/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48596526;51845332;5400;5400;5400;36 months;10.99;176.77;B;B4;45000;Source Verified;May-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67385135;72196848;15000;15000;15000;60 months;11.99;333.6;C;C1;50000;Not Verified;Dec-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24775459;27218412;13800;13800;13800;60 months;25.57;409.68;F;F5;78000;Verified;Aug-2014;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55090096;58660868;35000;35000;34900;60 months;22.99;986.47;F;F2;118000;Verified;jul/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12347068;14339220;25375;25375;25375;60 months;15.61;611.83;D;D1;53000;Source Verified;jul/14;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37317537;40080307;35000;35000;35000;60 months;15.59;843.53;D;D1;105000;Verified;Dec-2014;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64007908;68438644;4300;4300;4300;36 months;18.99;157.6;E;E3;36000;Not Verified;nov/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1683908;1966623;19000;19000;18975;36 months;8.9;603.32;A;A5;43000;Source Verified;nov/12;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11976597;13968758;19200;19200;19200;36 months;10.99;628.5;B;B2;45000;Verified;mar/14;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41019342;43895069;28000;28000;28000;60 months;13.33;641.83;C;C3;105000;Source Verified;Feb-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6855113;8477272;19000;19000;19000;60 months;13.68;438.96;C;C1;61000;Verified;Sep-2013;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7964638;9686789;24375;24375;24375;60 months;19.52;639.3;D;D4;54195;Verified;Oct-2013;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65701227;70333941;23100;23100;23100;60 months;16.55;568.52;D;D2;55000;Not Verified;nov/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44037648;47054454;15600;15600;15600;60 months;12.29;349.31;C;C1;142000;Verified;Apr-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23133074;25485974;29450;29450;29450;36 months;17.57;1058.35;D;D4;82000;Verified;jul/14;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9787718;11639593;17000;17000;17000;36 months;10.99;556.48;B;B2;120000;Source Verified;Dec-2013;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61389384;65508125;7000;7000;7000;36 months;8.18;219.94;B;B1;56705;Not Verified;Oct-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38418035;41201948;15000;15000;15000;60 months;12.39;336.64;C;C1;52000;Verified;Feb-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33130454;35773706;24000;24000;24000;60 months;14.49;564.56;C;C4;61000;Source Verified;Oct-2014;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13038119;15070298;15425;15425;15425;60 months;13.65;356.13;C;C1;135000;Source Verified;mar/14;Late (31-120 days);n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14639242;16701565;30000;30000;30000;60 months;16.59;738.98;D;D1;81200;Verified;Apr-2014;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38505864;41299663;10000;10000;10000;36 months;10.49;324.98;B;B3;45000;Not Verified;jan/15;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65725266;70358063;13350;13350;13350;60 months;15.41;320.48;D;D1;65000;Not Verified;nov/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62904623;67240347;6650;6650;6650;36 months;13.99;227.25;C;C4;30000;Not Verified;Oct-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68513661;73403387;35000;35000;35000;60 months;9.8;740.21;B;B3;140000;Source Verified;Dec-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36039498;38751125;6000;6000;6000;36 months;12.99;202.14;C;C2;65000;Source Verified;nov/14;Late (31-120 days);n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6538734;8090860;9800;9800;9800;36 months;12.35;327.15;B;B4;58000;Not Verified;Aug-2013;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51857455;55287194;7625;7625;7625;36 months;17.57;274.03;D;D4;60000;Not Verified;jun/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59139740;63027476;8000;8000;8000;36 months;13.99;273.39;C;C4;52000;Verified;Aug-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64341225;68810962;15000;15000;15000;60 months;8.18;305.44;B;B1;105000;Not Verified;nov/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21430833;23753708;10000;10000;10000;60 months;14.49;235.24;C;C4;60000;Not Verified;jul/14;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55455899;59057735;30000;30000;30000;60 months;9.17;625.23;B;B2;110000;Source Verified;jul/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17795459;19927924;28200;28200;28150;60 months;22.15;781.27;E;E5;83000;Source Verified;jun/14;Late (31-120 days);n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65128493;69564229;20000;20000;20000;60 months;20.99;540.96;E;E5;75000;Verified;nov/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46428798;49566602;20000;20000;19925;60 months;17.86;506.35;D;D5;59000;Verified;Apr-2015;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43216120;46222854;16000;16000;16000;36 months;9.17;510.07;B;B2;72000;Source Verified;mar/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59199242;63086960;3500;3500;3500;36 months;10.99;114.57;B;B4;61000;Not Verified;Aug-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50364311;53753025;27000;27000;27000;36 months;20.99;1017.09;E;E5;75000;Source Verified;May-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41079485;43955226;21000;21000;21000;36 months;10.99;687.42;B;B4;126000;Source Verified;Feb-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27711293;30174406;18000;18000;18000;36 months;14.49;619.49;C;C4;45000;Not Verified;Sep-2014;In Grace Period;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63218354;67570168;25000;25000;25000;60 months;16.55;615.29;D;D2;60000;Verified;Oct-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65492649;70079375;10000;10000;10000;36 months;13.67;340.18;C;C4;45000;Not Verified;nov/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50819365;54199081;5600;5600;5600;36 months;12.29;186.78;C;C1;150000;Source Verified;jun/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40737432;43613198;28000;28000;28000;60 months;8.18;570.16;B;B1;62000;Verified;Feb-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
377507;401677;15000;15000;7809.112;36 months;17.58;539.13;F;F2;42500;Verified;Feb-2009;Does not meet the credit policy. Status:Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65736437;70369271;7000;7000;7000;36 months;11.49;230.8;B;B5;50000;Not Verified;nov/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61488876;65607602;15000;15000;15000;36 months;8.18;471.3;B;B1;130000;Source Verified;Oct-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44886450;47964236;10000;10000;10000;36 months;9.99;322.63;B;B3;75000;Source Verified;Apr-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31467727;34060936;11800;11800;11800;60 months;18.99;306.04;E;E1;41000;Source Verified;Oct-2014;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46651816;49799591;14000;14000;14000;36 months;12.29;466.95;C;C1;120000;Not Verified;Apr-2015;Late (31-120 days);n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11914779;13906926;20000;20000;20000;36 months;15.31;696.35;C;C4;132000;Verified;Feb-2014;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65352381;69939098;22875;22875;22875;60 months;17.86;579.14;D;D5;52000;Verified;nov/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24726593;27169357;11175;11175;11175;60 months;20.2;297.32;E;E3;55000;Source Verified;Aug-2014;Charged Off;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52989922;56489667;18350;18350;18350;36 months;16.99;654.14;D;D3;200000;Source Verified;jul/15;Late (31-120 days);n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43105128;46111842;9450;9450;9450;36 months;19.52;348.89;E;E3;65000;Source Verified;mar/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34322310;36985613;20000;20000;20000;60 months;16.49;491.59;D;D3;59000;Source Verified;nov/14;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8669148;10440951;29400;29400;29375;60 months;17.76;742.74;D;D1;120000;Verified;nov/13;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12795739;14817899;30000;30000;30000;36 months;18.25;1088.34;D;D3;80000;Source Verified;mar/14;Late (31-120 days);n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38485516;41279303;35000;35000;35000;60 months;11.99;778.38;B;B5;100000;Verified;jan/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39559934;42383674;12000;12000;12000;60 months;17.14;299.14;D;D4;30000;Source Verified;jan/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4280915;5463561;2000;2000;2000;36 months;21.49;75.86;E;E3;9540;Verified;Apr-2013;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63437401;67780193;10000;10000;10000;36 months;12.05;332.39;C;C1;40000;Source Verified;nov/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7103037;8764653;5000;5000;5000;36 months;20.31;186.61;D;D5;100000;Source Verified;Sep-2013;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44946049;48023794;20000;20000;20000;36 months;17.57;718.75;D;D4;71000;Verified;Apr-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15400322;17472747;10400;10400;10400;60 months;18.92;269.33;D;D4;30000;Source Verified;May-2014;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28583975;31107137;17000;17000;17000;36 months;12.99;572.72;C;C1;57000;Not Verified;Oct-2014;Charged Off;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59592185;63525944;3600;3600;3600;36 months;12.69;120.77;C;C2;50000;Source Verified;Sep-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
877645;1092422;2000;2000;2000;36 months;16.89;71.2;D;D4;130000;Source Verified;Sep-2011;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56019484;59681253;30000;30000;30000;60 months;9.99;637.27;B;B3;135000;Verified;jul/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3372858;4226080;18000;18000;18000;36 months;14.09;615.99;B;B5;67500;Verified;mar/13;Late (16-30 days);n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60556772;64577532;6000;6000;6000;36 months;6.89;184.97;A;A3;110000;Not Verified;Sep-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19846532;22069297;10000;10000;10000;36 months;8.39;315.17;A;A5;44000;Source Verified;jul/14;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11658194;13630377;3600;3600;3600;36 months;16.59;127.62;D;D1;55000;Verified;Feb-2014;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6894823;8536942;1600;1600;1600;36 months;19.52;59.08;D;D4;70000;Source Verified;Sep-2013;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61414862;65533705;8000;8000;8000;36 months;8.18;251.36;B;B1;73000;Source Verified;Oct-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52708301;56218020;25000;25000;25000;36 months;16.55;885.73;D;D2;85000;Source Verified;jun/15;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48806212;52094927;15000;15000;15000;36 months;15.61;524.48;D;D1;68900;Verified;May-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12204849;14197001;7000;7000;7000;36 months;7.62;218.13;A;A3;85000;Not Verified;Feb-2014;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60863986;64905825;11200;11200;11200;36 months;12.69;375.71;C;C2;27000;Source Verified;Oct-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3919883;5013596;31825;31825;31775;60 months;19.05;826.44;D;D4;75000;Verified;Apr-2013;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37661631;40424652;20000;20000;20000;36 months;8.67;632.93;B;B1;202000;Verified;jan/15;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47210580;50439309;18000;18000;18000;60 months;9.99;382.36;B;B3;91300;Not Verified;May-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14689912;16752211;21000;21000;21000;60 months;15.99;510.57;D;D2;71000;Source Verified;jan/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23393084;25756023;26850;26850;26850;60 months;20.2;714.36;E;E3;78000;Verified;Aug-2014;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60961679;65003458;7500;7500;7400;36 months;11.53;247.43;B;B5;45000;Verified;Sep-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6170889;7653033;21000;21000;21000;36 months;12.35;701.02;B;B4;120000;Source Verified;Aug-2013;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55191727;58762557;2500;2500;2500;36 months;6.89;77.07;A;A3;26625;Not Verified;jul/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14690280;13976928;7200;7200;7200;36 months;13.65;244.86;C;C1;35064;Verified;Apr-2014;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42415518;45382308;24175;24175;24125;60 months;16.55;594.98;D;D2;55000;Source Verified;mar/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65855022;70549734;20000;20000;20000;36 months;10.64;651.37;B;B4;95000;Source Verified;Dec-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62156039;66352766;35000;35000;35000;36 months;7.89;1095;A;A5;100000;Source Verified;Oct-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38536464;41320278;9650;9650;9650;36 months;16.49;341.61;D;D3;22000;Verified;jan/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44603544;47671274;18000;18000;18000;60 months;17.86;455.72;D;D5;86000;Not Verified;Apr-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63527328;67870112;6000;6000;6000;36 months;9.99;193.58;B;B3;80000;Not Verified;nov/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48182146;51431914;35000;35000;35000;36 months;7.89;1095;A;A5;283000;Source Verified;May-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25867085;28320090;6000;6000;6000;36 months;12.99;202.14;C;C1;34000;Not Verified;Aug-2014;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61952845;66145574;5000;5000;5000;36 months;14.65;172.48;C;C5;23823;Verified;Oct-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4744682;6006846;25475;25475;25475;60 months;16.29;623.44;C;C4;58000;Verified;May-2013;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20110370;22372833;5000;5000;5000;36 months;10.99;163.67;B;B3;70000;Not Verified;jul/14;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65854766;70549478;7800;7800;7800;36 months;17.86;281.45;D;D5;26000;Verified;Dec-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57722242;61474962;17000;17000;17000;36 months;18.25;616.73;E;E1;50000;Source Verified;Aug-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11438361;13370538;2600;2600;2600;36 months;8.39;81.95;A;A5;37000;Not Verified;Aug-2014;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34111919;36745195;16800;16800;16800;60 months;11.44;368.97;B;B4;48000;Verified;nov/14;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53262232;56781952;20000;20000;20000;36 months;11.53;659.81;B;B5;110000;Source Verified;jul/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12247443;14239549;18000;18000;18000;60 months;16.59;443.39;D;D1;50000;Not Verified;Feb-2014;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64210396;68680111;7200;7200;7200;36 months;12.05;239.32;C;C1;93000;Source Verified;nov/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37630339;40393066;6000;6000;6000;36 months;11.99;199.26;B;B5;49000;Not Verified;Dec-2014;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41237564;44144336;3500;3500;3475;36 months;12.69;117.41;C;C2;22000;Not Verified;mar/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46722148;49869860;10000;10000;10000;36 months;13.33;338.54;C;C3;43000;Verified;Apr-2015;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65791211;70423925;3500;3500;3500;36 months;9.17;111.58;B;B2;40000;Not Verified;nov/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16882760;19005293;4750;4750;4750;36 months;13.35;160.85;C;C2;55000;Verified;May-2014;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7719304;9420783;9000;9000;9000;36 months;6.03;273.92;A;A1;42000;Verified;Oct-2013;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37622016;40385039;11000;11000;11000;60 months;18.54;282.57;E;E1;42000;Source Verified;jan/15;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3220774;3963731;5950;5950;5950;36 months;16.29;210.04;C;C4;66000;Source Verified;Feb-2013;Fully Paid;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51906280;55335998;10000;10000;10000;36 months;12.69;335.45;C;C2;50000;Source Verified;jun/15;Current;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
