X.1;X;InvoiceNo;StockCode;Description;Quantity;InvoiceDate;UnitPrice;CustomerID;Country
16162;16687;537666;84032A;CHARLIE+LOLA PINK HOT WATER BOTTLE;6;12/07/2010 18:36;3.36;NA;United Kingdom
72290;75370;542586;22540;MINI JIGSAW CIRCUS PARADE;24;1/28/11 15:45;0.42;12377;Switzerland
90714;94745;544409;22326;ROUND SNACK BOXES SET OF4 WOODLAND;12;2/18/11 13:32;2.95;16265;United Kingdom
9590;9933;537224;84531A;PINK KNITTED EGG COSY;1;12/05/2010 16:24;1.95;13174;United Kingdom
81751;85237;543467;21385;IVORY HANGING DECORATION  HEART;1;02/08/2011 14:35;1.63;NA;United Kingdom
58806;61198;541424;22182;CAKE STAND VICTORIAN FILIGREE SMALL;1;1/17/11 17:57;4.13;NA;United Kingdom
43721;45566;540268;84946;ANTIQUE SILVER TEA GLASS ETCHED;12;01/06/2011 11:25;1.25;13458;United Kingdom
87633;91564;544106;22170;PICTURE FRAME WOOD TRIPLE PORTRAIT;2;2/16/11 10:47;6.75;14530;United Kingdom
21708;22477;538171;20774;GREEN FERN NOTEBOOK;2;12/09/2010 20:01;1.65;17530;United Kingdom
47058;49068;540499;22148;EASTER CRAFT 4 CHICKS;8;01/09/2011 10:21;1.95;16923;United Kingdom
9388;9721;537212;22149;FELTCRAFT 6 FLOWER FRIENDS;6;12/05/2010 15:21;2.10;12720;Germany
2498;2598;536592;21820;GLITTER HEART GARLAND WITH BELLS;1;12/01/2010 17:06;7.62;NA;United Kingdom
22547;23334;538198;85231G;ORANGE SCENTED SET/9 T-LIGHTS;6;12/10/2010 11:01;0.85;17827;United Kingdom
46234;48234;540468;21042;RED RETROSPOT APRON;1;01/07/2011 13:55;12.72;NA;United Kingdom
23858;24701;538349;22798;ANTIQUE GLASS DRESSING TABLE POT;2;12/10/2010 14:59;5.91;NA;United Kingdom
5513;5752;536874;85099B;JUMBO BAG RED RETROSPOT;3;12/03/2010 11:35;1.95;16891;United Kingdom
62513;65030;541684;22518;CHILDS GARDEN BRUSH BLUE;3;1/20/11 15:22;2.10;15498;United Kingdom
23054;23848;538255;21042;RED RETROSPOT APRON;3;12/10/2010 12:33;5.95;14911;EIRE
62433;64949;541683;22147;FELTCRAFT BUTTERFLY HEARTS;2;1/20/11 15:01;1.45;14085;United Kingdom
93944;98259;544675;21669;BLUE STRIPE CERAMIC DRAWER KNOB;12;2/22/11 15:59;1.25;16011;United Kingdom
23943;24786;538349;72598;SET/12 TAPER CANDLES;2;12/10/2010 14:59;1.66;NA;United Kingdom
23483;24326;538349;20966;SANDWICH BATH SPONGE;6;12/10/2010 14:59;2.51;NA;United Kingdom
69513;72354;542241;84992;72 SWEETHEART FAIRY CAKE CASES;6;1/26/11 14:51;0.55;16409;United Kingdom
51511;53673;540848;20735;BLACK MINI TAPE MEASURE;1;01/12/2011 09:26;0.85;NA;United Kingdom
87669;91600;544109;84692;BOX OF 24 COCKTAIL PARASOLS;25;2/16/11 10:56;0.42;12841;United Kingdom
65095;67751;541844;47566;PARTY BUNTING;2;1/23/11 12:19;4.65;16931;United Kingdom
9722;10065;537224;22153;ANGEL DECORATION STARS ON DRESS;48;12/05/2010 16:24;0.42;13174;United Kingdom
85352;89097;543826;84598;BOYS ALPHABET IRON ON PATCHES;10;2/14/11 9:41;0.42;NA;United Kingdom
55299;57602;541215;22794;SWEETHEART WIRE MAGAZINE RACK;4;1/14/11 13:42;7.95;14329;United Kingdom
47810;49831;540533;22804;CANDLEHOLDER PINK HANGING HEART;3;01/09/2011 14:12;2.95;15005;United Kingdom
55869;58214;541221;22111;SCOTTIE DOG HOT WATER BOTTLE;8;1/14/11 14:28;5.79;NA;United Kingdom
25703;26642;538518;21643;ASSORTED TUTTI FRUTTI MIRROR;4;12/12/2010 16:14;1.25;14505;United Kingdom
61697;64177;541594;10135;COLOURING PENCILS BROWN TUBE;20;1/19/11 15:30;0.42;14916;United Kingdom
27901;28880;538662;85169A;IVORY LOVE BIRD CANDLE;24;12/13/10 15:44;0.42;15159;United Kingdom
34038;35405;539436;22317;FIVE CATS HANGING DECORATION;1;12/17/10 14:49;5.91;NA;United Kingdom
85379;89125;543828;84987;SET OF 36 TEATIME PAPER DOILIES;12;2/14/11 9:45;1.45;14156;EIRE
22890;23682;538209;16237;SLEEPING CAT ERASERS;10;12/10/2010 11:42;0.21;12748;United Kingdom
70708;73608;542369;22255;FELT TOADSTOOL  SMALL;12;1/27/11 13:08;0.85;12645;Germany
5697;5936;536876;22699;ROSES REGENCY TEACUP AND SAUCER;1;12/03/2010 11:36;5.91;NA;United Kingdom
39251;40817;539743;22193;RED DINER WALL CLOCK;1;12/21/10 15:20;16.98;NA;United Kingdom
42252;43944;540154;22481;BLACK TEA TOWEL CLASSIC DESIGN;1;01/05/2011 11:30;0.85;NA;United Kingdom
27001;27951;538576;22781;GUMBALL MAGAZINE RACK;1;12/13/10 11:29;7.65;14498;United Kingdom
36006;37380;539462;21741;COSY SLIPPER SHOES LARGE GREEN;6;12/19/10 11:19;2.95;14032;United Kingdom
47671;49690;540526;20996;JAZZ HEARTS ADDRESS BOOK;11;01/09/2011 13:41;0.42;14606;United Kingdom
50360;52483;540798;22250;DECORATION  BUTTERFLY  MAGIC GARDEN;6;01/11/2011 12:11;0.85;17365;United Kingdom
9782;10125;537225;85049E;SCANDINAVIAN REDS RIBBONS;1;12/05/2010 16:41;1.25;12748;United Kingdom
26678;27628;538566;10002;INFLATABLE POLITICAL GLOBE;1;12/13/10 11:21;1.66;NA;United Kingdom
73760;76878;542664;21116;OWL DOORSTOP;1;1/31/11 12:14;8.29;NA;United Kingdom
87278;91200;544089;22457;NATURAL SLATE HEART CHALKBOARD;2;2/15/11 17:51;5.79;NA;United Kingdom
70438;73312;542344;22582;PACK OF 6 SWEETIE GIFT BOXES;1;1/27/11 11:30;4.96;NA;United Kingdom
85024;88755;543815;21122;SET/10 PINK POLKADOT PARTY CANDLES;2;2/13/11 15:18;1.25;17255;United Kingdom
75893;79135;542908;48116;DOORMAT MULTICOLOUR STRIPE;1;02/01/2011 15:24;7.95;13110;United Kingdom
87730;91661;544112;21313;GLASS HEART T-LIGHT HOLDER;12;2/16/11 11:37;0.85;15039;United Kingdom
69244;72082;542229;21080;SET/20 RED RETROSPOT PAPER NAPKINS;12;1/26/11 13:38;0.85;12474;Germany
8158;8483;537136;21985;PACK OF 12 HEARTS DESIGN TISSUES;12;12/05/2010 12:42;0.29;12748;United Kingdom
81527;85004;543457;21217;RED RETROSPOT ROUND CAKE TINS;1;02/08/2011 12:47;9.95;17428;United Kingdom
81867;85353;543467;37333;"RETRO ""TEA FOR ONE""";2;02/08/2011 14:35;10.79;NA;United Kingdom
77772;81108;543111;21155;RED RETROSPOT PEG BAG;1;02/03/2011 12:44;2.55;15719;United Kingdom
66109;68807;541877;22896;PEG BAG APPLES DESIGN;6;1/24/11 10:12;2.55;12559;Germany
42025;43683;540113;22227;HANGING HEART MIRROR DECORATION;24;01/05/2011 09:11;0.65;13126;United Kingdom
67246;69973;541993;21576;LETS GO SHOPPING COTTON TOTE BAG;1;1/25/11 9:37;4.96;NA;United Kingdom
79432;82823;543264;21899;KEY FOB , GARAGE DESIGN;10;02/04/2011 16:34;0.65;13069;United Kingdom
69202;72040;542227;21524;DOORMAT SPOTTY HOME SWEET HOME;2;1/26/11 13:33;7.95;14243;United Kingdom
10223;10577;537237;22633;HAND WARMER UNION JACK;2;12/06/2010 09:58;4.21;NA;United Kingdom
3455;3572;536637;22867;HAND WARMER BIRD DESIGN;1;12/02/2010 11:35;2.10;18041;United Kingdom
60203;62637;541509;72741;GRAND CHOCOLATECANDLE;3;1/18/11 16:31;1.45;13263;United Kingdom
2799;2899;536592;47563A;RETRO LONGBOARD IRONING BOARD COVER;1;12/01/2010 17:06;5.91;NA;United Kingdom
7147;7456;537041;21165;BEWARE OF THE CAT METAL SIGN;6;12/05/2010 10:36;1.69;16033;United Kingdom
71454;74407;542423;22692;DOORMAT WELCOME TO OUR HOME;10;1/28/11 9:09;6.75;15057;United Kingdom
49886;51960;540681;22195;LARGE HEART MEASURING SPOONS;3;01/10/2011 16:25;3.36;NA;United Kingdom
49927;52001;540681;72598;SET/12 TAPER CANDLES;1;01/10/2011 16:25;1.66;NA;United Kingdom
88484;92438;544190;23002;TRAVEL CARD WALLET SKULLS;24;2/16/11 16:56;0.42;13089;United Kingdom
54156;56385;541104;85017B;ENVELOPE 50 BLOSSOM IMAGES;2;1/13/11 14:29;0.83;NA;United Kingdom
19935;20639;538069;22810;SET OF 6 T-LIGHTS SNOWMEN;1;12/09/2010 14:08;2.95;16795;United Kingdom
56751;59124;541271;22963;JAM JAR WITH GREEN LID;12;1/17/11 11:12;0.85;12388;Australia
87128;91048;544081;22485;SET OF 2 WOODEN MARKET CRATES;2;2/15/11 15:49;12.75;17819;United Kingdom
78386;81736;543172;22219;LOVEBIRD HANGING DECORATION WHITE;2;02/04/2011 09:11;1.63;NA;United Kingdom
87473;91403;544097;37450;CERAMIC CAKE BOWL + HANGING CAKES;6;2/16/11 9:56;2.95;12455;Cyprus
77788;81124;543111;20725;LUNCH BAG RED RETROSPOT;5;02/03/2011 12:44;1.65;15719;United Kingdom
39105;40671;539740;22386;JUMBO BAG PINK POLKADOT;3;12/21/10 15:20;5.06;NA;United Kingdom
37797;39264;539631;51014C;FEATHER PEN,COAL BLACK;1;12/20/10 15:03;1.66;NA;United Kingdom
94503;98825;544684;22227;HANGING HEART MIRROR DECORATION;4;2/22/11 16:32;1.25;NA;United Kingdom
22659;23446;538201;21642;ASSORTED TUTTI FRUTTI PEN;3;12/10/2010 11:12;0.85;15723;United Kingdom
94116;98434;544681;22930;BAKING MOULD HEART MILK CHOCOLATE;1;2/22/11 16:28;4.96;NA;United Kingdom
60758;63198;541524;22443;GROW YOUR OWN HERBS SET OF 3;2;1/19/11 10:49;7.95;17091;United Kingdom
61530;64010;541592;22452;MEASURING TAPE BABUSHKA PINK;7;1/19/11 15:08;1.63;NA;United Kingdom
62790;65322;541695;35648;VINTAGE BEAD PINK PURSE;6;1/20/11 18:01;1.63;NA;United Kingdom
94960;99289;544766;22131;FOOD CONTAINER SET 3 LOVE HEART;1;2/23/11 11:09;4.13;NA;United Kingdom
5981;6220;536876;21108;FAIRY CAKE FLANNEL ASSORTED COLOUR;3;12/03/2010 11:36;5.06;NA;United Kingdom
40003;41599;539933;22558;CLOTHES PEGS RETROSPOT PACK 24;12;12/23/10 11:24;1.49;15235;United Kingdom
22195;22970;538177;22855;FINE WICKER HEART;3;12/10/2010 09:51;2.51;NA;United Kingdom
77960;81297;543118;22595;GINGHAM HEART DECORATION;12;02/03/2011 13:31;0.85;13842;United Kingdom
3079;3181;536607;21955;DOORMAT UNION JACK GUNS AND ROSES;2;12/02/2010 09:29;7.95;17732;United Kingdom
58237;60629;541422;85071A;BLUE CHARLIE+LOLA PERSONAL DOORSIGN;2;1/17/11 17:48;0.83;NA;United Kingdom
42246;43938;540154;22446;PIN CUSHION BABUSHKA PINK;1;01/05/2011 11:30;2.51;NA;United Kingdom
70054;72921;542272;22249;DECORATION WHITE CHICK MAGIC GARDEN;16;1/27/11 9:42;0.85;16496;United Kingdom
47826;49847;540534;84946;ANTIQUE SILVER TEA GLASS ETCHED;12;01/09/2011 14:17;1.25;12971;United Kingdom
80739;84172;543370;22963;JAM JAR WITH GREEN LID;12;02/07/2011 14:51;0.85;12359;Cyprus
44483;46380;540352;22754;SMALL RED BABUSHKA NOTEBOOK;1;01/06/2011 14:27;1.66;NA;United Kingdom
48266;50302;540551;21122;SET/10 PINK POLKADOT PARTY CANDLES;1;01/10/2011 09:43;2.51;NA;United Kingdom
29286;30379;538862;22728;ALARM CLOCK BAKELIKE PINK;3;12/14/10 14:11;3.75;16710;United Kingdom
16271;16796;537666;20723;STRAWBERRY CHARLOTTE BAG;2;12/07/2010 18:36;1.66;NA;United Kingdom
4664;4846;536808;22568;FELTCRAFT CUSHION OWL;8;12/02/2010 16:46;3.75;17659;United Kingdom
910;959;536520;22470;HEART OF WICKER LARGE;1;12/01/2010 12:43;2.95;14729;United Kingdom
76937;80223;543027;17003;BROCADE RING PURSE;36;02/02/2011 14:51;0.21;12414;Austria
71235;74165;542406;22682;FRENCH BLUE METAL DOOR SIGN 7;1;1/27/11 16:13;1.25;17757;United Kingdom
49955;52029;540681;84580;MOUSE TOY WITH PINK T-SHIRT;2;01/10/2011 16:25;4.21;NA;United Kingdom
3683;3804;536681;21588;RETROSPOT GIANT TUBE MATCHES;3;12/02/2010 12:22;2.55;17287;United Kingdom
37718;39185;539631;22356;CHARLOTTE BAG PINK POLKADOT;2;12/20/10 15:03;1.66;NA;United Kingdom
29487;30594;538877;21213;PACK OF 72 SKULL CAKE CASES;40;12/14/10 15:29;2.13;NA;United Kingdom
21729;22498;538171;47591D;PINK FAIRY CAKE CHILDRENS APRON;1;12/09/2010 20:01;1.95;17530;United Kingdom
42046;43708;540120;22625;RED KITCHEN SCALES;4;01/05/2011 10:08;8.50;17675;United Kingdom
30086;31214;538905;84946;ANTIQUE SILVER TEA GLASS ETCHED;12;12/15/10 10:31;1.25;13611;United Kingdom
80278;83688;543345;48173C;DOORMAT BLACK FLOCK;1;02/07/2011 12:29;14.13;NA;United Kingdom
85288;89033;543826;20754;RETROSPOT RED WASHING UP GLOVES;1;2/14/11 9:41;4.13;NA;United Kingdom
56318;58687;541259;21631;HIPPY CHIC DECORATIVE PARASOL;12;1/16/11 15:38;3.95;14404;United Kingdom
11602;11991;537354;22564;ALPHABET STENCIL CRAFT;1;12/06/2010 12:23;1.25;12748;United Kingdom
19724;20397;538044;22969;HOMEMADE JAM SCENTED CANDLES;12;12/09/2010 13:11;1.45;NA;United Kingdom
59366;61778;541485;21866;UNION JACK FLAG LUGGAGE TAG;1;1/18/11 13:05;1.25;18118;United Kingdom
89611;93594;544302;22433;WATERING CAN GREEN DINOSAUR;6;2/17/11 13:16;1.95;12654;Germany
81738;85224;543467;21068;VINTAGE BILLBOARD LOVE/HATE MUG;4;02/08/2011 14:35;2.46;NA;United Kingdom
63033;65565;541696;21773;DECORATIVE ROSE BATHROOM BOTTLE;2;1/20/11 18:08;1.25;NA;United Kingdom
37895;39366;539637;85184C;S/4 VALENTINE DECOUPAGE HEART BOX;1;12/20/10 15:22;2.95;14083;United Kingdom
85633;89425;543909;22423;REGENCY CAKESTAND 3 TIER;1;2/14/11 12:32;12.75;NA;United Kingdom
2951;3051;536592;22447;PIN CUSHION BABUSHKA BLUE;3;12/01/2010 17:06;3.35;NA;United Kingdom
42189;43881;540154;21991;BOHEMIAN COLLAGE STATIONERY SET;1;01/05/2011 11:30;2.51;NA;United Kingdom
65993;68688;541871;37447;CERAMIC CAKE DESIGN SPOTTED PLATE;1;1/24/11 9:41;3.29;NA;United Kingdom
302;337;536401;20820;SILVER LOOKING MIRROR;3;12/01/2010 11:21;4.95;15862;United Kingdom
74232;77365;542719;84520B;PACK 20 ENGLISH ROSE PAPER NAPKINS;2;1/31/11 14:18;0.85;17619;United Kingdom
76541;79818;543006;84997C;BLUE 3 PIECE POLKADOT CUTLERY SET;1;02/02/2011 12:53;3.75;17975;United Kingdom
47202;49220;540508;82494L;WOODEN FRAME ANTIQUE WHITE;4;01/09/2011 11:20;2.95;14810;United Kingdom
6565;6822;536982;20711;JUMBO BAG TOYS;19;12/03/2010 14:27;4.21;NA;United Kingdom
84572;88298;543800;22482;BLUE TEA TOWEL CLASSIC DESIGN;4;2/13/11 11:36;1.25;17282;United Kingdom
43458;45262;540255;21109;LARGE CAKE TOWEL CHOCOLATE SPOTS;1;01/05/2011 16:50;4.21;NA;United Kingdom
86144;89951;543979;21889;WOODEN BOX OF DOMINOES;1;2/14/11 15:43;1.25;14606;United Kingdom
7657;7973;537077;22417;PACK OF 60 SPACEBOY CAKE CASES;6;12/05/2010 11:59;0.55;17062;United Kingdom
66696;69414;541970;22613;PACK OF 20 SPACEBOY NAPKINS;24;1/24/11 13:48;0.85;15179;United Kingdom
57456;59843;541413;23232;WRAP VINTAGE PETALS  DESIGN;25;1/17/11 16:14;0.42;13859;United Kingdom
45427;47393;540414;21787;RAIN PONCHO RETROSPOT;24;01/07/2011 10:32;0.85;12481;Germany
87242;91164;544089;22446;PIN CUSHION BABUSHKA PINK;1;2/15/11 17:51;6.63;NA;United Kingdom
92752;96974;544598;84913B;MINT GREEN ROSE TOWEL;1;2/21/11 18:10;3.29;NA;United Kingdom
33339;34706;539421;22749;FELTCRAFT PRINCESS CHARLOTTE DOLL;4;12/17/10 14:21;3.75;14016;EIRE
40231;41841;539958;21454;PAINTED PINK RABBIT;2;12/23/10 13:26;1.66;NA;United Kingdom
21634;22403;538168;22739;RIBBON REEL CHRISTMAS SOCK BAUBLE;5;12/09/2010 19:23;1.65;14702;United Kingdom
81031;84496;543399;20828;GLITTER BUTTERFLY CLIPS;3;02/08/2011 11:07;4.96;NA;United Kingdom
60223;62657;541509;22720;SET OF 3 CAKE TINS PANTRY DESIGN;1;1/18/11 16:31;4.95;13263;United Kingdom
15917;16434;537659;22765;NEWSPAPER STAND;23;12/07/2010 16:43;9.89;18102;United Kingdom
57708;60100;541421;22117;METAL SIGN HER DINNER IS SERVED;2;1/17/11 17:44;1.63;NA;United Kingdom
77931;81268;543116;22708;WRAP DOLLY GIRL;25;02/03/2011 13:29;0.42;17672;United Kingdom
74496;77659;542777;21411;GINGHAM HEART  DOORSTOP RED;3;02/01/2011 08:31;4.25;14911;EIRE
47130;49144;540504;22804;CANDLEHOLDER PINK HANGING HEART;1;01/09/2011 11:02;2.95;13668;United Kingdom
69884;72739;542258;47590B;PINK HAPPY BIRTHDAY BUNTING;2;1/26/11 17:08;5.45;17372;United Kingdom
78036;81375;543124;20685;DOORMAT RED RETROSPOT;10;02/03/2011 14:15;6.75;15311;United Kingdom
25390;26327;538508;22594;CHRISTMAS GINGHAM TREE;6;12/12/2010 13:32;0.85;15998;United Kingdom
11778;12172;537369;21618;4 WILDFLOWER BOTANICAL CANDLES;3;12/06/2010 12:41;3.75;17860;United Kingdom
57903;60295;541421;84923;PINK BUTTERFLY HANDBAG W BOBBLES;3;1/17/11 17:44;4.13;NA;United Kingdom
30654;31830;539015;22178;VICTORIAN GLASS HANGING T-LIGHT;12;12/15/10 13:38;1.25;15822;United Kingdom
71073;73992;542398;85047;WHITE BEADED GARLAND STRING 20LIGHT;2;1/27/11 15:36;6.35;13174;United Kingdom
52024;54193;540862;22464;HANGING METAL HEART LANTERN;12;01/12/2011 11:18;1.65;15953;United Kingdom
51194;53333;540832;21239;PINK  POLKADOT CUP;10;01/11/2011 14:42;1.63;NA;United Kingdom
46963;48973;540489;84755;COLOUR GLASS T-LIGHT HOLDER HANGING;16;01/07/2011 16:32;0.65;13593;United Kingdom
66985;69705;541978;15056N;EDWARDIAN PARASOL NATURAL;3;1/24/11 14:46;5.95;13551;United Kingdom
60617;63055;541518;84796B;BLUE SAVANNAH PICNIC HAMPER FOR 2;2;1/19/11 9:05;12.75;12451;Switzerland
83626;87240;543646;22219;LOVEBIRD HANGING DECORATION WHITE;6;02/10/2011 19:44;0.85;17790;United Kingdom
41081;42716;540019;22303;COFFEE MUG APPLES DESIGN;6;01/04/2011 12:18;2.55;12957;United Kingdom
80057;83464;543306;20978;36 PENCILS TUBE SKULLS;2;02/07/2011 11:56;1.25;16686;United Kingdom
54258;56487;541104;21215;IVORY PAPER CUP CAKE CASES;1;1/13/11 14:29;1.25;NA;United Kingdom
24504;25408;538368;85227;SET OF 6 3D KIT CARDS FOR KIDS;1;12/12/2010 10:57;0.85;15503;United Kingdom
39099;40665;539740;22301;COFFEE MUG CAT + BIRD DESIGN;1;12/21/10 15:20;5.06;NA;United Kingdom
1966;2038;536557;21495;SKULLS AND CROSSBONES WRAP;25;12/01/2010 14:41;0.42;17841;United Kingdom
32634;33959;539309;22356;CHARLOTTE BAG PINK POLKADOT;10;12/16/10 17:49;0.85;16945;United Kingdom
47969;50004;540542;84945;MULTI COLOUR SILVER T-LIGHT HOLDER;24;01/09/2011 15:18;0.85;15107;United Kingdom
67181;69905;541990;22259;FELT FARM ANIMAL HEN;12;1/25/11 9:01;1.25;13901;United Kingdom
44272;46169;540352;82552;WASHROOM METAL SIGN;1;01/06/2011 14:27;2.51;NA;United Kingdom
36480;37866;539484;22834;HAND WARMER BABUSHKA DESIGN;48;12/19/10 15:44;0.85;15640;United Kingdom
59306;61717;541484;20802;SMALL GLASS SUNDAE DISH CLEAR;36;1/18/11 12:46;0.42;16814;United Kingdom
12112;12509;537382;22086;PAPER CHAIN KIT 50'S CHRISTMAS;6;12/06/2010 13:13;2.95;16710;United Kingdom
33325;34692;539421;22113;GREY HEART HOT WATER BOTTLE;12;12/17/10 14:21;3.75;14016;EIRE
24396;25299;538365;21755;LOVE BUILDING BLOCK WORD;2;12/12/2010 10:11;5.95;17243;United Kingdom
1245;1299;536532;22558;CLOTHES PEGS RETROSPOT PACK 24;24;12/01/2010 13:24;1.49;12433;Norway
29938;31058;538890;21977;PACK OF 60 PINK PAISLEY CAKE CASES;5;12/14/10 16:39;0.55;12867;United Kingdom
25244;26181;538507;22227;HANGING HEART MIRROR DECORATION;18;12/12/2010 13:26;0.65;15547;United Kingdom
10409;10763;537237;85049E;SCANDINAVIAN REDS RIBBONS;2;12/06/2010 09:58;2.51;NA;United Kingdom
22110;22885;538177;22564;ALPHABET STENCIL CRAFT;1;12/10/2010 09:51;2.51;NA;United Kingdom
48980;51030;540635;22683;FRENCH BLUE METAL DOOR SIGN 8;10;01/10/2011 12:03;1.25;14229;United Kingdom
59932;62358;541497;22558;CLOTHES PEGS RETROSPOT PACK 24;2;1/18/11 15:19;2.46;NA;United Kingdom
42030;43689;540114;21980;PACK OF 12 RED RETROSPOT TISSUES;48;01/05/2011 09:44;0.29;15498;United Kingdom
65644;68303;541859;22212;FOUR HOOK  WHITE LOVEBIRDS;1;1/23/11 15:34;2.10;14606;United Kingdom
46803;48804;540473;21916;SET 12 RETRO WHITE CHALK STICKS;10;01/07/2011 14:31;0.42;17284;United Kingdom
69158;71995;542224;17012D;ORIGAMI ROSE INCENSE/CANDLE SET;1;1/26/11 12:45;2.55;17888;United Kingdom
23323;24124;538313;22727;ALARM CLOCK BAKELIKE RED;1;12/10/2010 13:50;3.75;15514;United Kingdom
68785;71604;542151;48185;DOORMAT FAIRY CAKE;2;1/26/11 10:30;7.95;13491;United Kingdom
21850;22625;538177;20956;PORCELAIN T-LIGHT HOLDERS ASSORTED;1;12/10/2010 09:51;2.51;NA;United Kingdom
27926;28905;538663;22236;CAKE STAND 3 TIER MAGIC GARDEN;2;12/13/10 15:45;12.75;15159;United Kingdom
2050;2123;536560;22400;MAGNETS PACK OF 4 HOME SWEET HOME;12;12/01/2010 15:00;1.25;13093;United Kingdom
83037;86576;543555;22839;3 TIER CAKE TIN GREEN AND CREAM;2;02/10/2011 10:18;14.95;17686;United Kingdom
59944;62370;541497;22111;SCOTTIE DOG HOT WATER BOTTLE;1;1/18/11 15:19;10.79;NA;United Kingdom
2612;2712;536592;22381;TOY TIDY PINK POLKADOT;1;12/01/2010 17:06;4.21;NA;United Kingdom
73056;76149;542621;47559B;TEA TIME OVEN GLOVE;10;1/31/11 9:05;1.25;12528;Germany
63804;66424;541794;22966;GINGERBREAD MAN COOKIE CUTTER;3;1/21/11 13:21;1.25;17238;United Kingdom
37998;39488;539647;72807A;SET/3 ROSE CANDLE IN JEWELLED BOX;1;12/20/10 16:08;4.25;15460;United Kingdom
4555;4732;536799;20973;12 PENCIL SMALL TUBE WOODLAND;18;12/02/2010 16:00;0.65;17228;United Kingdom
85568;89359;543900;22661;CHARLOTTE BAG DOLLY GIRL DESIGN;20;2/14/11 12:11;0.85;12621;Germany
17791;18379;537822;21531;RED RETROSPOT SUGAR JAM BOWL;6;12/08/2010 14:22;2.55;13523;United Kingdom
41747;43389;540033;21905;MORE BUTTER METAL SIGN;2;01/04/2011 14:12;2.10;13680;United Kingdom
4643;4823;536805;21069;VINTAGE BILLBOARD TEA MUG;12;12/02/2010 16:38;1.25;14775;United Kingdom
75818;79060;542906;21215;IVORY PAPER CUP CAKE CASES;5;02/01/2011 15:12;1.25;NA;United Kingdom
60809;63251;541552;84406B;CREAM CUPID HEARTS COAT HANGER;2;1/19/11 11:15;3.25;15039;United Kingdom
68602;71395;542122;85099B;JUMBO BAG RED RETROSPOT;10;1/25/11 14:36;1.95;17082;United Kingdom
64398;67047;541827;20723;STRAWBERRY CHARLOTTE BAG;1;1/21/11 17:05;1.63;NA;United Kingdom
12534;12939;537403;20974;12 PENCILS SMALL TUBE SKULL;2;12/06/2010 14:43;0.65;17191;United Kingdom
82136;85641;543485;84968C;SET OF 16 VINTAGE PISTACHIO CUTLERY;1;02/09/2011 10:19;12.75;15843;United Kingdom
83408;86998;543629;22630;DOLLY GIRL LUNCH BOX;1;02/10/2011 15:55;2.46;NA;United Kingdom
21639;22408;538168;22158;3 HEARTS HANGING DECORATION RUSTIC;2;12/09/2010 19:23;2.95;14702;United Kingdom
43136;44927;540247;20785;FUSCHIA RETRO BAR STOOL;1;01/05/2011 15:56;39.95;15464;United Kingdom
16907;17449;537762;22314;OFFICE MUG WARMER CHOC+BLUE;6;12/08/2010 12:01;2.95;16558;United Kingdom
92940;97162;544599;85059;FRENCH ENAMEL WATER BASIN;1;2/21/11 18:15;7.46;NA;United Kingdom
19214;19875;537900;85170C;SET/6 EAU DE NIL BIRD T-LIGHTS;4;12/09/2010 10:45;2.10;15983;United Kingdom
84926;88657;543812;21868;POTTING SHED TEA MUG;3;2/13/11 14:40;1.25;17472;United Kingdom
70659;73544;542360;82599;FANNY'S REST STOPMETAL SIGN;1;1/27/11 12:40;2.10;14701;United Kingdom
74504;77667;542777;22132;RED LOVE HEART SHAPE CUP;12;02/01/2011 08:31;0.85;14911;EIRE
72309;75393;542590;22969;HOMEMADE JAM SCENTED CANDLES;12;1/28/11 16:18;1.45;17920;United Kingdom
63207;65739;541696;47504H;ENGLISH ROSE SPIRIT LEVEL;1;1/20/11 18:08;3.29;NA;United Kingdom
76241;79517;542995;48188;DOORMAT WELCOME PUPPIES;2;02/02/2011 12:09;7.95;13728;United Kingdom
21011;21769;538126;21071;VINTAGE BILLBOARD DRINK ME MUG;6;12/09/2010 15:50;1.25;17838;United Kingdom
53086;55289;540984;21231;SWEETHEART CERAMIC TRINKET BOX;4;01/12/2011 15:44;1.25;14167;United Kingdom
53330;55534;540995;84912B;GREEN ROSE WASHBAG;2;1/13/11 9:30;3.29;NA;United Kingdom
73272;76365;542624;22297;HEART IVORY TRELLIS SMALL;1;1/31/11 9:48;2.46;NA;United Kingdom
25890;26832;538524;21165;BEWARE OF THE CAT METAL SIGN;4;12/13/10 9:35;4.21;NA;United Kingdom
35474;36847;539453;22549;PICTURE DOMINOES;2;12/17/10 17:08;3.36;NA;United Kingdom
30308;31443;538967;82583;HOT BATHS METAL SIGN;12;12/15/10 11:32;2.10;13495;United Kingdom
92244;96427;544568;22416;SET OF 36 DOILIES SPACEBOY DESIGN;12;2/21/11 12:54;1.45;15065;United Kingdom
45564;47551;540418;21494;ROTATING LEAVES T-LIGHT HOLDER;8;01/07/2011 11:04;1.66;NA;United Kingdom
